Query,RetrievedDocuments
391, LA112390-0037 LA121389-0103 FBIS4-18846 FBIS4-55270 FBIS3-35037 LA022390-0144 FT944-1368 LA051689-0064 FT944-12173 LA052289-0049 LA062289-0161 FT932-1064 FT942-17026 LA120690-0184 FBIS4-42828 FR940406-2-00032 FT932-6714 FBIS3-6316 FBIS4-66162 FT933-6755 FT932-16599 FT943-14252 LA091590-0065 FT933-831 LA110289-0145 LA123089-0060 FBIS3-11961 FT942-14647 FT924-11463 FT933-2998 LA071689-0083 FBIS3-3170 FT911-2835 FBIS4-36760 FBIS4-20825 FBIS3-23689 LA052989-0031 LA122689-0016 FT924-9345 FT942-10429 LA012190-0120 FT944-9692 FT933-3647 FBIS4-50712 FT924-9274 FR940826-0-00003 FT922-14671 LA021090-0109 FBIS4-13582 FT934-10700 LA103090-0161 FBIS4-66954 LA040989-0140 FBIS4-51878 FT923-5453 FBIS3-1356 FBIS3-34335 LA092790-0006 FT942-792 LA050490-0051 FBIS3-36817 FR940817-2-00231 FT932-13439 FBIS4-57722 FBIS3-60764 LA032789-0053 FT923-6847 FBIS3-54831 FT941-17183 FBIS3-52595 FT942-11593 FT931-16055 FR940627-2-00060 FT934-10763 LA092190-0004 FBIS4-67258 LA071390-0139 LA030389-0083 LA111890-0100 FR940328-0-00050 LA040689-0056 FBIS3-27046 LA091390-0057 FT944-9693 LA100889-0019 FT923-4107 FR940527-2-00133 LA030889-0148 LA021389-0119 FBIS4-38159 LA090290-0220 LA062689-0056 LA082490-0080 FT923-6038 FBIS4-3219 LA020589-0144 FT943-15255 FBIS3-26679 LA080389-0111 FT944-18254
392, FBIS3-61009 FBIS4-12672 FT932-10041 LA071090-0153 FBIS4-4127 LA011590-0030 FT931-2017 FT923-438 LA072689-0011 FBIS4-18593 FT921-1412 FBIS3-40529 FT923-15042 FBIS3-31031 LA011389-0085 FBIS3-18733 FT942-16680 FBIS3-1564 FBIS4-23098 FT944-14566 FBIS4-65238 FT941-4163 FT934-15352 FBIS3-41087 FBIS3-57312 FT941-472 LA120689-0092 FBIS3-31302 LA100589-0098 FBIS4-42393 FT943-11620 LA111790-0164 LA110289-0197 FBIS4-31945 LA082690-0119 LA051090-0143 FBIS4-24517 FT921-11996 FBIS3-42315 FT944-1356 FT921-8402 FT922-2766 FBIS3-54582 FBIS4-15821 FBIS4-6867 FT941-2928 LA100990-0018 FBIS3-21296 FR941125-2-00188 FT924-3197 FBIS3-38070 FT921-74 LA100890-0127 LA082290-0041 FT941-12321 LA112290-0175 FBIS3-43508 FT921-2350 LA031089-0007 LA040189-0010 FT933-939 LA041290-0211 LA100790-0251 FT941-13995 FR940203-0-00098 FBIS4-45354 LA100690-0057 FT933-12902 FT923-9638 LA112390-0010 LA092090-0096 FT911-5058 LA070590-0169 FR941125-2-00021 LA123189-0133 FT944-1833 FBIS4-47795 LA031690-0202 FT922-5210 FBIS3-41445 FT944-18892 FBIS4-26889 LA020490-0021 FBIS4-21166 FBIS4-20835 LA061389-0028 FT932-6493 FT923-1556 FT942-2497 FT923-10585 FT943-7361 FT933-8878 FT934-2666 FT942-13454 LA061589-0039 LA090889-0052 FT921-5829 FBIS3-51409 FT934-8117 FT933-6954
393, FT922-11742 FT924-15919 LA122890-0062 FBIS3-35431 FBIS4-66185 FT923-7735 FT933-5179 FBIS3-41673 FT941-1421 FT921-7364 FT924-884 LA080489-0023 FT933-1206 FT933-12265 LA050390-0185 FR940104-2-00035 LA062389-0158 FBIS3-41348 FT944-6054 FT941-3834 FT944-10257 FT944-9371 FBIS4-18760 FBIS3-7410 LA010389-0024 FT944-15187 FBIS3-61193 FBIS3-41241 FT932-7262 LA091789-0215 FT922-14496 FBIS4-47282 LA020490-0049 FT933-10912 LA061490-0159 FT921-4867 FT924-7803 LA081590-0155 FT932-7110 FBIS4-3505 FT944-16270 LA052489-0063 LA050189-0011 FT923-5453 FT943-2063 LA010489-0128 FT921-9880 FT942-12826 FT924-14671 FBIS3-54187 FT942-11804 FT911-200 FT942-8311 LA092789-0070 LA062790-0115 FT922-8181 FBIS3-27579 FBIS3-4546 LA112389-0015 FBIS4-50712 FBIS4-8957 LA091790-0043 LA010890-0106 FBIS3-36651 FBIS3-10551 FT933-5461 FBIS3-42197 FBIS4-45354 LA081489-0081 FBIS4-67135 FBIS4-17 FR940902-1-00065 FBIS4-53307 FBIS3-54262 FT934-13160 LA022390-0067 FT943-794 FT921-1950 LA051589-0094 LA052189-0009 FT932-13560 FBIS3-48261 FBIS4-52299 FBIS4-67336 FBIS3-23482 LA010389-0006 FT942-8984 FT944-730 FBIS4-51947 LA091290-0153 FT942-8659 FBIS3-6987 FR941025-0-00041 FT933-1422 FR940105-2-00059 FBIS4-45779 LA081489-0009 FT934-4496 FT933-7146 LA092190-0171
394, FT923-13817 LA072689-0011 FT942-13117 LA032889-0141 FT933-14596 FBIS4-67559 LA042389-0164 FT921-12916 FT923-2323 FT922-1568 LA050489-0037 FBIS3-22604 LA111689-0142 FR941122-0-00066 FT944-3776 LA102989-0081 FR940318-0-00172 FBIS4-45307 LA021189-0138 LA012290-0074 FT944-18712 FT922-6614 FT933-15681 FBIS3-53625 LA010389-0034 FT933-4197 FT932-13912 FBIS3-61258 FT921-5393 FBIS3-1357 FT921-11725 FT943-10856 LA061290-0092 FT941-12873 FBIS4-57777 LA020890-0148 LA062790-0048 FT922-10403 FT943-11907 FBIS4-32944 FT943-15960 LA042889-0113 FBIS4-28316 FBIS3-28953 FT943-2583 FBIS4-43933 FBIS3-21699 FT934-17151 LA011590-0065 FT944-8968 FBIS3-51389 LA030189-0109 LA021990-0033 LA032590-0127 FBIS4-68012 LA051790-0095 FR940405-1-00084 FT941-9070 FBIS3-22049 FBIS4-21265 LA082889-0023 FBIS4-36437 FBIS3-23670 FT922-8309 LA040490-0001 FBIS4-68220 FT943-2142 LA030289-0100 FT923-15409 FT943-12496 LA072990-0020 FT934-11473 FT921-9293 FBIS4-12681 LA071190-0137 LA090590-0086 FBIS4-29097 LA060589-0077 FBIS3-21899 LA080689-0093 LA081689-0039 FT943-8480 LA120489-0083 FT932-170 FT922-461 FBIS3-53591 FT944-2001 FBIS4-22214 FT923-12990 LA102190-0073 FT944-18638 LA010290-0087 FT911-1306 FBIS4-38078 FBIS4-20690 FBIS3-6446 FT944-7827 LA050390-0027 FT921-15550 FBIS3-34823
395, LA082890-0115 FT924-14670 LA030289-0093 FT933-12676 LA020290-0059 LA051990-0143 FR940405-1-00084 LA072990-0024 LA110489-0043 FBIS3-39161 LA072990-0106 LA102489-0131 FT932-9033 FR940317-0-00003 FBIS4-912 FBIS4-67081 FR940511-2-00120 FT933-11998 FR940223-2-00226 LA092289-0167 LA032690-0025 LA021290-0036 LA010790-0050 FT924-6225 FR940525-0-00055 LA061589-0055 FBIS3-41508 FT943-9902 FBIS3-4089 FT944-16527 FR940628-1-00013 FT922-7220 FT941-5384 FBIS3-57859 LA020489-0103 FT923-12234 FT942-5058 FBIS4-46741 FT944-2037 FT932-13891 FT932-11353 LA111289-0064 LA090190-0126 FT941-12823 LA101589-0072 FBIS3-21752 FT921-2350 FBIS3-31267 LA102190-0090 LA060789-0060 FR940802-1-00015 FBIS3-44870 FT921-8010 FBIS3-538 FT922-9444 FBIS4-24739 FT934-10042 FBIS4-5198 FT941-14188 FT934-2673 FBIS3-26365 FBIS4-15987 FT911-60 LA051589-0082 FT941-16924 LA062490-0042 FR940511-1-00107 FBIS4-23027 LA011689-0001 LA123189-0091 FT923-4957 LA072389-0077 LA021989-0026 LA082189-0052 LA082589-0044 FT933-11090 LA040989-0133 FT931-8183 FBIS4-37480 FT924-5157 LA091790-0057 FBIS4-23739 LA092889-0025 FT931-563 FT943-4356 FBIS4-44769 FT942-2835 LA122290-0078 FBIS3-41744 FBIS3-3910 LA100489-0051 FR940613-2-00023 FBIS4-56 LA052090-0063 LA122489-0151 FT934-16124 FT933-3840 FT944-18684 FT941-8028 FR941202-0-00178
396, FBIS3-51389 FT933-11224 LA112289-0077 FT921-12784 LA121990-0098 FT921-1694 FBIS3-25023 FBIS3-1438 FT934-13319 FT933-4691 FR940112-0-00128 FT944-17560 FBIS3-38070 FT933-7473 LA122989-0055 FR940217-2-00019 FT921-13791 LA051790-0029 FT921-3261 FR940613-2-00023 FT931-8547 FT941-4490 FBIS4-18301 LA081889-0151 LA062090-0006 FR940105-0-00052 FBIS4-32407 FBIS3-49155 FT943-16477 FT943-15526 LA102390-0093 LA110890-0037 FT933-7442 FT933-7165 FBIS3-33706 FBIS3-61135 FT931-916 FBIS3-15173 FT944-10368 FBIS3-53699 FR940817-2-00253 FT942-1587 LA103189-0012 FBIS4-33690 FR940223-2-00039 FBIS3-36470 LA112789-0106 FBIS3-61562 LA092489-0134 FBIS3-42535 LA101890-0050 FT921-7202 LA030890-0107 LA040590-0149 FR940725-2-00068 LA100790-0188 LA041390-0201 LA102790-0086 FT943-8528 FBIS4-24217 FBIS4-26294 LA061689-0054 FBIS3-8 FBIS4-30957 FBIS4-27829 FT941-8771 FT911-909 FBIS4-56760 FBIS4-13826 LA092989-0108 FT931-9214 FBIS4-26769 FT922-14660 FR940603-0-00083 FBIS4-44700 LA071890-0110 FT933-8118 LA091289-0135 FT931-10293 FR940512-1-00090 FT934-13114 FBIS4-67639 LA082290-0068 FT911-1908 LA111089-0029 FT921-9615 FBIS4-65395 FT922-5108 FT934-16775 FR941116-2-00055 FR940314-0-00047 FT924-5774 FT941-9249 FBIS4-18730 FBIS4-10693 FBIS3-42970 FBIS3-43160 FR940324-2-00099 LA062090-0064 LA062389-0040
397, FBIS4-8728 FBIS4-47656 LA100489-0137 FR940719-2-00035 LA030189-0037 LA122389-0132 FT922-13167 FT932-4849 LA031089-0058 LA122289-0010 FT924-3011 FBIS4-44817 FBIS4-64960 LA111289-0106 LA060189-0008 FBIS3-51080 FBIS4-37430 FT944-5267 FT911-1088 LA011289-0123 LA091289-0056 LA090589-0011 LA011989-0129 FR940303-1-00065 LA042089-0180 FT933-5282 FT943-13395 FBIS3-61436 FT944-7516 LA061490-0159 FT933-15899 LA111689-0041 FT934-5187 FT941-11647 LA040290-0087 LA112490-0149 FBIS3-41602 LA062990-0162 FT933-8481 FT931-9959 FBIS3-57312 FT942-9118 FT942-16673 LA040789-0048 FT943-3909 FT934-2629 LA011190-0201 LA111489-0139 FBIS4-45251 FBIS4-47801 FT933-12265 LA072789-0134 FT942-6183 LA040489-0112 LA121490-0119 FT922-3635 FT942-4382 FT922-9599 FR940406-2-00032 FBIS4-45550 LA122290-0133 FT931-13724 FT942-9491 FT923-9347 LA032590-0228 FBIS4-67058 FR940525-1-00063 LA040989-0151 LA031789-0018 LA101190-0018 LA102390-0066 LA102589-0014 FBIS3-43990 FT931-2855 LA111589-0014 FT942-7356 LA033189-0109 FR940104-0-00032 FBIS3-20548 LA100889-0019 FBIS4-25610 FBIS3-50779 FR940223-2-00243 LA090190-0139 FR940127-2-00047 FBIS3-19947 LA082889-0024 FBIS4-24813 FBIS4-47868 FT922-2814 FR941206-0-00013 FT924-15658 LA120389-0130 FT911-3920 FT932-14135 FT922-9633 FT924-1760 FR940407-2-00023 FT922-4436 LA060989-0161
398, FT931-3045 FT934-8844 LA060690-0053 FBIS4-24194 LA052990-0023 LA040989-0053 FT911-4519 FT924-1588 LA010589-0034 FT942-10228 FT944-9024 FT942-16802 FT933-11094 LA040789-0048 LA040890-0080 FBIS3-12194 FBIS3-41103 FT931-12076 FBIS4-55325 LA081890-0006 FT944-3990 LA042490-0150 LA040789-0039 FT942-13789 FBIS4-66627 FBIS3-39240 FT942-6984 FR940414-1-00015 FR940202-1-00055 FT924-10000 FT924-10092 FBIS3-54027 FBIS3-41508 FT942-7352 FBIS4-37923 LA040490-0053 FT921-3204 FT942-2999 FT933-12618 LA041789-0097 LA020189-0049 FBIS4-23997 LA060590-0055 FT933-9410 FBIS4-48647 FT941-5844 LA090289-0102 LA040990-0089 FR940512-1-00097 FT924-7178 FBIS4-47566 FT922-11169 FR940516-2-00067 LA090890-0043 FT924-13317 FT921-7997 LA052789-0044 FT923-5387 FBIS3-42541 LA092789-0093 LA111990-0119 FT921-2942 FT932-16747 FT921-11880 FT931-12899 FBIS4-45591 FT931-11313 FT942-13340 FR940323-0-00065 FT924-1424 LA050789-0077 FT932-7317 FT924-6279 LA090889-0149 FBIS4-61838 LA112390-0037 LA122690-0090 FBIS3-42544 FR940906-2-00074 FBIS3-52462 FBIS3-9890 LA010189-0079 FT941-7858 FBIS4-4273 FBIS4-23093 FR941027-1-00029 LA032790-0058 FBIS4-40109 FBIS3-8721 FT932-3086 FBIS4-45241 FT923-11279 FBIS3-50383 LA061490-0039 FT944-4751 FBIS4-27210 FT932-11267 FT933-8479 LA112290-0152 FR940630-2-00098
399, FBIS4-67546 FR940324-2-00099 LA010790-0049 LA091290-0162 FBIS3-21851 FBIS3-52462 FT933-10633 FBIS4-12929 FT911-1303 FBIS4-47799 FT943-15526 FBIS4-55129 LA110189-0015 FT941-14888 FT923-6110 FBIS3-56978 LA113090-0012 LA051290-0016 FT911-4312 LA121890-0082 LA111390-0093 FR940523-0-00049 FT923-10781 FBIS3-59654 LA121689-0082 FBIS3-33206 FBIS4-49663 FR940512-1-00095 LA031589-0084 FT933-3108 FT944-11094 FBIS4-21239 LA101090-0043 FT941-11936 FT922-991 FBIS3-21603 FBIS3-41073 FT942-15716 FBIS3-11290 FT931-10622 FT941-12478 LA082990-0005 FR940826-2-00024 FT944-18712 FBIS3-14388 FBIS3-59756 FT941-17652 FBIS3-57998 FT942-12004 FBIS3-13076 FT941-15246 LA031690-0138 FT933-14486 LA010690-0080 FBIS3-43120 FR940511-1-00108 LA051590-0067 LA081189-0072 LA071989-0117 LA090990-0045 FT932-11609 FT941-15243 LA121190-0089 FBIS4-14569 LA051390-0121 FT943-5120 FT944-553 FBIS3-53059 LA041290-0093 FT933-5518 FBIS3-44736 FT944-14862 LA012389-0101 LA103090-0194 LA062790-0050 FR940825-2-00082 LA053089-0086 LA070690-0030 FBIS4-21704 FBIS4-68633 FBIS4-51425 LA100690-0057 LA100490-0081 FBIS3-61218 FBIS4-43455 FR940303-1-00061 LA042589-0015 FBIS3-43032 FT922-5482 FT933-5241 LA021089-0011 FR940302-1-00031 LA062589-0164 FBIS3-21329 FBIS4-13580 FT923-13692 FT944-18270 FT922-10913 FT932-5775 LA092990-0100
400, FBIS4-8689 FBIS4-19282 LA061290-0021 FT931-5795 FT931-12217 LA122689-0059 FT942-14636 FT942-16465 LA053190-0248 FT921-3529 FBIS4-1358 LA022590-0078 LA010590-0095 FBIS4-67045 FT921-15346 FT941-5905 LA110290-0103 FR940104-0-00036 FT943-15611 FT941-2746 LA120290-0085 LA051789-0127 FT923-12590 FBIS3-35492 LA091389-0057 FBIS3-52 FT943-15995 FR941122-0-00078 FT933-846 LA090689-0125 FT921-14225 FR941222-2-00058 LA040489-0080 FBIS3-29065 FBIS4-47620 FR940602-2-00089 FBIS4-10637 FT922-3388 FT911-1465 FT944-4602 LA121389-0126 LA061089-0052 LA021590-0088 LA080289-0074 LA091489-0066 FBIS4-18914 FT924-7661 FT934-5377 FT942-900 FR940304-1-00051 FBIS3-10660 LA041589-0028 FT932-5388 FBIS4-64246 LA071290-0133 FBIS3-13205 LA021790-0136 FT944-14550 FT931-15940 LA112089-0048 FBIS3-19570 LA022489-0113 FBIS3-57179 LA090490-0099 FT943-3312 FBIS3-33206 FT944-3035 FBIS4-38628 FT911-2954 LA031189-0122 FT934-2245 FT933-16229 FBIS3-28368 LA111289-0106 FT932-6225 FT944-4970 LA103189-0004 LA021989-0101 FBIS4-67400 LA012090-0137 FBIS3-59008 FBIS4-42709 FR940803-2-00048 FT911-2592 FBIS4-9843 LA112090-0025 FT934-408 FT944-15213 FBIS3-21787 FBIS3-43072 LA052590-0132 FT932-11887 FT924-2271 LA012589-0100 LA032389-0106 LA121789-0234 FR940603-2-00066 LA112890-0090 FBIS4-57381 LA011389-0085
