Query,RetrievedDocuments
391, FT943-13520 FT931-3778 FT933-483 FT942-11407 FT934-15831 FT943-16711 FT933-4021 FT922-5444 FBIS3-21943 FBIS4-45596 FT931-10995 FT923-11710 FT941-2054 FT923-11549 FBIS3-21891 FT923-10749 FT941-12089 FT932-13933 FT933-11402 FBIS4-45456 FT911-808 FBIS3-57998 FT944-16100 FT921-7658 FBIS3-32199 FBIS3-60689 FT934-9312 FT942-8697 FT923-10650 LA072890-0075 FT941-8656 FT944-3990 FT933-9287 FT922-5117 FT934-14600 FBIS3-60116 FT923-12267 LA082490-0058 FT931-17017 FT932-12633 FR940617-2-00072 LA082689-0054 FT943-11907 FT941-10462 FT942-38 FT934-11556 FT941-3993 FT941-1748 FT943-13779 FT931-2756 LA053089-0010 LA041689-0013 FR940524-2-00030 FT922-3363 FT942-14413 FT943-13168 FBIS3-24329 FT934-11876 FT941-10753 FR940405-2-00041 FBIS3-60025 FT923-11709 FT934-11770 FT922-12761 FT942-4382 FBIS4-65806 FT924-3822 FT931-8550 FR940112-0-00128 FT943-8425 FBIS3-47040 FT941-7714 LA112289-0025 FT942-2835 FBIS3-60175 LA070489-0026 FT923-11711 FBIS3-41298 FT924-7380 FT944-9163 FT924-4757 FT943-11918 FT941-16660 LA032889-0120 FBIS3-33102 FT943-14013 FT921-6427 FT932-12624 FT932-10111 FBIS4-45458 FT942-12109 FT944-15268 FT931-7470 FT932-16437 LA090189-0086 FT921-10075 FT921-14029 FT933-13003 FBIS4-25397 FT943-2494
392, FT932-1431 LA090189-0061 FT931-13923 LA032289-0112 FT941-6388 FT911-3871 FT911-200 FT921-1142 FT943-13649 FT933-9676 FT923-4779 LA030589-0277 FT932-1699 FT922-8032 FR940810-2-00024 FT933-11348 FBIS3-40748 LA020389-0043 FR940407-2-00136 LA101090-0017 FT942-11842 LA071490-0102 LA030690-0156 LA052189-0141 LA061789-0140 FBIS4-20507 FT932-4150 FT941-15546 LA020390-0126 FBIS3-40531 FBIS3-44472 FT934-5580 FT922-12549 FT933-14710 FT933-4177 LA012890-0118 LA101489-0078 LA092189-0166 FT941-4029 FT941-4932 FT921-8808 LA031989-0182 LA120490-0109 LA031990-0076 LA040289-0226 FT921-5259 FT924-13643 FT933-10081 LA100789-0153 FT923-11658 LA092989-0098 FT933-12693 FBIS3-1408 FT934-3071 FT944-18195 LA101489-0015 FBIS4-44913 FBIS3-40533 FT942-9881 FT931-14399 FT923-12267 LA082889-0070 FT922-13529 FT923-9701 FT921-15187 FT934-17260 FR941206-2-00016 FT933-7442 FR940621-2-00002 LA091890-0152 FBIS3-40223 LA100690-0107 FT943-4873 FT941-469 FR940204-2-00114 FBIS4-45779 FBIS3-46247 LA070190-0078 FT923-12263 FR940224-2-00020 FT923-14293 FBIS4-45945 LA093090-0112 LA092189-0061 FR940712-2-00007 FBIS3-30043 FT943-8064 FT933-10880 FT921-2818 FT923-4278 FBIS3-21178 LA010589-0068 FT932-6923 FBIS4-58121 LA092190-0191 FT934-13348 FT941-17187 FT934-4187 LA011289-0020 FR940617-2-00038
393, LA050389-0011 LA051390-0004 LA022389-0042 FT942-13532 LA020490-0003 FBIS4-57923 FT924-11397 FBIS3-24145 FT924-1255 FT911-286 LA090189-0061 LA020390-0126 LA020790-0030 FT923-7892 FT932-8982 FT941-16712 LA062190-0255 LA093090-0090 LA011289-0070 FT942-9050 LA032289-0026 FBIS4-17908 FR940512-1-00091 LA100190-0028 LA102789-0180 LA052490-0236 FT911-1288 LA082690-0085 LA010189-0046 FBIS4-37163 FT943-15255 FT924-15580 LA072790-0069 LA092890-0120 FBIS4-42321 LA040390-0039 LA021789-0063 LA072290-0030 FT934-16810 LA122789-0073 LA062289-0065 LA121490-0163 FBIS4-42593 LA010990-0026 FT941-11155 LA011089-0095 FT942-6227 LA082590-0096 LA092490-0080 LA112290-0058 FBIS4-18303 LA122790-0176 FT924-3506 FBIS4-32074 FT933-15870 FT942-7622 FT933-5757 LA030789-0137 LA012789-0129 LA101890-0011 FBIS3-463 FBIS4-115 FT943-6170 FT932-13960 LA110290-0028 LA121089-0170 LA040289-0187 LA080190-0135 FBIS3-55309 LA031989-0003 FT933-2434 FBIS3-43550 FT932-14048 LA010189-0113 LA040889-0046 LA070290-0116 LA040889-0033 FT933-10885 FT943-12374 LA071089-0076 FR940610-2-00072 LA032890-0007 FBIS3-602 LA052390-0062 FT924-14248 LA110690-0156 FT923-147 FBIS3-20091 FT922-2269 FBIS3-38475 FT924-5157 FBIS4-43012 FT942-1214 FT942-11669 FBIS3-21834 LA111890-0100 LA010990-0051 FT942-10088 FBIS3-41673 LA071090-0147
394, LA091089-0146 FT932-14490 LA010589-0068 LA071689-0131 FR940110-2-00093 FT932-16392 FT932-14603 FR940711-0-00060 LA030989-0012 LA070190-0078 LA082690-0027 FT941-16870 FBIS3-10660 LA111789-0137 FT941-17152 LA111790-0164 FT932-6486 FT934-11528 LA052189-0141 FT942-15273 FT941-14763 FT932-5529 FR941027-2-00134 FT921-4824 FT941-17193 FT932-10756 FT942-14900 FT932-5838 FBIS3-1736 FT924-3368 FBIS3-45898 FT931-15365 FT933-11265 FT921-6996 FT942-9445 FBIS4-1969 FBIS3-3910 FT942-1411 FT932-2528 FT943-4850 FT933-10701 FBIS3-43066 FT932-15488 FT931-10145 FT934-14058 FT933-3840 FR940323-0-00065 FT941-7792 FT932-16036 FBIS4-48308 LA081389-0069 FT934-3071 LA120189-0181 FT921-2818 FT944-18523 FT943-6614 FR940111-0-00003 FT941-16924 FBIS3-44974 FBIS4-57468 FT934-12112 FT921-13008 LA012890-0116 FT932-5136 FT944-16270 LA012290-0055 FT943-16828 LA110289-0081 FT934-2210 FT933-3212 FBIS3-10478 FT942-9866 FR940826-0-00108 FT934-11522 FT944-16265 FT944-14394 LA111890-0078 LA030389-0083 FT932-9552 FT934-7150 LA022789-0012 FT943-5530 FT933-453 FBIS4-66261 LA042089-0180 FBIS3-20548 LA072990-0210 LA111889-0098 LA110890-0095 LA061289-0083 FT924-5006 FBIS3-26642 LA101489-0015 LA111489-0024 FT923-5668 LA082689-0045 FR941219-2-00053 LA011490-0191 LA010790-0169 FT932-11721
395, FT924-11146 LA082089-0188 FT944-12438 FT941-6761 FBIS4-50749 FT924-9868 FT933-11090 FBIS3-43610 FT923-11087 LA111990-0124 FBIS3-14284 FT911-3396 FBIS3-33135 FT931-932 FT933-2727 FBIS4-24633 FT934-12416 LA020590-0075 LA072990-0020 FT924-7498 FT924-14658 FT942-7298 FBIS4-10911 FT944-4612 FT944-1592 FT911-663 LA100889-0064 FT931-5839 FT941-5407 FT923-5044 LA102889-0098 FT943-794 FT922-12716 FT923-11583 LA032489-0175 FT943-11047 FBIS4-51630 FBIS4-7744 FBIS3-35253 FT943-11867 FT923-5717 FT933-3 FT941-7986 FBIS3-45848 FBIS3-44474 LA091789-0220 FT932-3827 FBIS4-9676 FBIS3-39889 FT934-8117 FT943-8696 FT933-12228 FT922-6290 FT933-4446 FT933-2919 FBIS4-58252 FBIS3-51134 FBIS3-6316 FT923-6187 FT911-4519 FT944-12354 LA071689-0131 LA081890-0135 LA010290-0029 FBIS3-23008 FBIS4-15987 FT944-14358 FBIS4-11452 FBIS3-50988 FT943-12946 FT931-5366 FT932-7114 FT942-1533 LA011890-0114 FT932-3423 LA022390-0069 FT932-14034 FR940223-2-00243 FT934-10802 FT944-13218 LA110990-0017 FT923-14708 FBIS3-32487 FT943-16711 LA102789-0180 LA061090-0142 FBIS3-50579 FBIS3-51016 FT932-13562 FT924-10172 LA102089-0186 FT944-8891 LA082089-0203 FBIS3-43646 FT941-9999 FR940405-1-00086 FT932-10187 FT923-1460 FBIS4-56591 FT934-9895
396, LA081389-0073 FT921-4212 FR940405-1-00086 FT932-2384 LA120190-0116 FT944-18520 LA122489-0017 FT933-3840 LA050189-0011 LA012690-0047 FR940512-1-00102 LA050189-0025 FR941202-0-00187 FR940406-2-00072 LA011090-0118 FBIS3-60504 FR940728-0-00006 LA083090-0100 LA061090-0044 FT923-2297 FR940317-0-00037 LA101890-0011 LA110490-0091 FBIS3-59755 FBIS4-44834 LA052290-0188 FT921-5028 LA031489-0032 FT933-1024 FBIS4-52305 LA030590-0099 FT921-16061 LA081889-0028 LA060390-0065 LA050789-0159 LA052290-0103 LA071590-0106 LA121790-0006 FR941222-2-00134 FT924-11397 FT943-16131 FT944-17204 FR940805-2-00060 LA021689-0049 FT924-8051 LA031989-0003 FR940111-2-00031 LA061090-0142 LA081790-0136 LA061589-0039 FT932-9008 LA062889-0123 FT931-8082 LA063089-0167 FBIS4-1969 LA052589-0174 FT923-7392 FT944-18093 FT921-4423 FBIS3-20091 LA072389-0106 FBIS4-33437 FR941202-0-00186 FBIS3-43004 FR940202-2-00127 FR940405-2-00041 FBIS3-43042 LA110389-0072 LA072590-0017 LA092090-0096 LA022290-0010 LA052589-0150 LA122790-0176 FT943-6170 FT944-5430 LA012689-0171 LA062590-0110 LA020889-0123 LA052490-0096 FBIS4-67701 FT922-11710 FBIS4-45844 FT922-1568 FBIS3-11179 LA100790-0251 FBIS3-41810 FR940405-1-00054 FT924-5774 FBIS4-67707 FT931-4669 LA093090-0112 FR941202-0-00182 FT922-6286 LA110789-0040 FT941-9703 FBIS3-50247 LA050989-0084 FBIS3-3671 FT923-10429 LA052089-0054
397, LA111489-0174 FT933-5273 LA082189-0009 FT933-11583 LA110590-0131 LA050189-0011 LA061489-0087 FT933-8358 FT933-4206 FT944-15615 LA040190-0174 FT934-7735 LA051290-0141 LA011590-0065 FT943-6314 FT924-12512 LA082089-0005 FT934-3991 FT943-5174 FT933-11094 LA092789-0093 LA111890-0145 FT942-12999 FT933-2369 LA060989-0007 FT933-11224 FT934-14189 LA042390-0009 LA110690-0058 FBIS4-44815 LA121690-0172 FT941-12792 FBIS4-64199 FT943-14061 LA010289-0060 FT941-17640 FBIS3-59756 FT911-1193 FT931-10491 LA020489-0063 FT932-6923 LA040389-0082 FBIS4-68363 FT933-11402 LA012390-0130 FBIS4-44893 FT932-1699 FT941-13627 FT923-5401 LA011289-0070 LA081789-0031 LA042289-0075 FT933-15153 LA100289-0061 FT943-11627 LA120490-0109 LA051890-0016 FT933-14828 FT941-39 FT921-8808 LA091189-0091 FT933-12074 FT941-11360 FT933-9772 FT932-5276 FT933-6355 LA070389-0029 FT934-11831 LA060690-0029 FBIS4-44896 LA060190-0142 FT934-5395 FT933-8481 LA040789-0138 FT931-13923 FT934-17206 FT923-15177 FT933-9240 FBIS4-11284 FT921-2827 FT934-9639 FT933-10081 LA100390-0057 LA082389-0099 LA060189-0008 FT941-17541 LA110290-0120 FBIS3-42466 FT941-7483 FT942-11650 FT923-12341 FT944-8370 LA011890-0114 FBIS4-67596 LA090789-0074 FT921-1556 LA042490-0171 FT933-4956 FT942-12295 FBIS4-44854
398, FBIS4-43160 FT944-2383 FT933-15029 FBIS4-10931 FR940902-0-00010 FBIS3-20336 LA053089-0054 FT934-10647 FBIS4-6867 FBIS3-42459 FT934-3036 LA082289-0092 FBIS3-57961 FT931-8925 FBIS3-41050 FBIS4-43003 FT922-13959 FBIS3-20171 FT934-12312 FT923-4779 FR940511-2-00186 FT934-5752 FT941-39 FBIS4-39380 FT931-12034 FT931-31 LA111990-0119 FT931-9309 FT934-6499 FT942-16672 LA071790-0150 FBIS3-4506 FBIS4-34814 FBIS3-59001 FT911-2592 FT921-16 FT924-12295 FT933-14918 FBIS4-44208 FBIS3-50383 LA042990-0004 FBIS3-59008 FBIS3-41929 FT923-2077 LA111390-0066 FT944-10352 LA110690-0058 FT934-5712 FT922-2384 LA052790-0206 FBIS3-58007 FT924-3197 FT942-11261 FBIS4-67533 FT933-8118 FBIS4-43882 FT923-501 FBIS4-20507 FBIS4-62141 FT921-7568 FT944-1131 FT931-10056 FT921-10517 FT924-1650 FT941-16299 FT942-12999 FBIS4-39667 FT923-12341 FT923-3925 FBIS4-64476 FT944-166 FT933-7442 FT934-11477 FBIS3-52 FBIS3-21509 FBIS3-58514 FT944-3904 FBIS4-44683 FT922-1590 FBIS4-22177 FBIS3-19996 FT944-9537 FBIS3-60689 FT941-8573 FT934-14151 FT921-13797 FBIS4-32016 FBIS4-62127 FT923-9588 LA091089-0095 FT921-961 FT944-9185 FBIS3-42097 FBIS4-65433 LA112689-0143 LA120589-0078 FT943-1340 FT933-2591 FT942-11854 FT933-12116
399, FT931-16401 FT934-3071 LA110589-0102 LA022689-0155 FBIS3-57175 FBIS4-45550 LA081589-0027 FBIS4-67760 FT944-2383 FR941107-2-00050 FT931-16104 FT941-10834 FBIS4-29002 FBIS4-46590 LA080689-0096 LA061090-0142 FT932-5009 LA100189-0095 FBIS4-14906 FT942-16675 FT943-8476 LA040590-0149 FT922-14936 LA020190-0050 LA050690-0183 LA053190-0084 FT943-539 FT943-13709 LA011489-0138 LA051190-0146 LA040890-0003 FBIS4-43474 FBIS3-5492 FT922-3977 FBIS3-56981 FR940419-2-00019 LA041590-0023 FT931-13007 LA050990-0004 FT924-9390 FT924-12286 FT941-7241 FR940706-2-00012 FBIS4-22220 FBIS4-16562 FBIS3-22334 FBIS3-29694 FBIS4-2223 FBIS4-44683 FBIS4-34510 FBIS4-2939 FBIS4-67574 FBIS4-39459 LA091390-0085 LA080890-0116 FT924-2559 FR940217-2-00019 FT931-1310 LA081390-0001 LA012690-0108 FBIS3-58442 FT931-11079 FBIS3-36651 FBIS4-4273 FT932-2035 FBIS4-42603 FT944-12822 FBIS3-42459 FR940128-1-00101 FT944-10853 FR940214-1-00015 FT923-1910 FT921-11935 FT922-4205 FT923-9701 FBIS3-61405 FBIS3-56978 FT943-6371 FT932-4966 FBIS4-17581 FT942-16251 LA090990-0124 LA110690-0058 FT944-2545 FBIS4-67377 FR940817-2-00015 FT943-9932 FT934-12312 FT934-15041 FBIS4-7424 FT934-6121 FBIS3-61541 FBIS3-59756 FBIS3-57179 FT923-5134 LA082390-0154 FBIS4-9733 FBIS3-46993 FT923-12165 LA050290-0094
400, FT941-14908 FT942-9121 FT922-2814 FT943-4806 LA060890-0004 LA080690-0029 FT923-10244 FT933-5757 FT911-4197 FR940127-1-00031 LA073190-0122 FBIS3-22334 FT931-3388 LA060990-0018 FT944-11473 FT931-6077 FT922-6290 LA042389-0057 FT942-5360 FT922-7829 FT922-5108 LA072990-0083 FBIS4-51140 FT921-16208 FBIS4-9733 LA061889-0195 FT922-6902 FT922-8377 FBIS3-1780 FT922-4424 LA042290-0101 FT922-5104 LA092989-0171 FR940603-0-00083 FR941006-0-00075 FBIS4-67419 FT922-5621 LA062989-0101 LA072789-0014 FT922-5100 FBIS4-48061 FR940505-2-00064 FR941219-2-00087 FT932-13558 FT932-2681 LA121789-0116 LA030189-0109 FT944-10928 LA051389-0024 FBIS3-10660 LA122389-0118 FBIS4-21447 FBIS3-22404 FR940405-2-00041 FT922-8533 FT933-15821 FT933-5902 FT943-13034 FBIS4-57495 FBIS4-34521 FR940603-0-00108 LA051290-0079 FT911-1689 FT942-10465 FBIS4-26004 FT911-1465 LA051690-0109 LA121489-0140 FT934-2755 FT921-15851 LA101589-0017 FBIS4-67351 FT924-9727 FT921-3082 FR941104-1-00045 FT931-266 FR940317-1-00219 FT921-1694 LA122290-0096 FBIS3-39889 FBIS4-34063 FBIS3-41414 FR940525-1-00002 FT931-5666 FT933-6233 LA121890-0005 FR941012-2-00030 FBIS4-67521 FT942-6579 LA041790-0025 FBIS3-3016 FT944-8467 FT922-11384 FT921-11583 FT922-7175 FR941122-0-00065 FBIS4-20981 LA010289-0060 FBIS4-21372 FR941227-1-00038
